"ITTER107","Territorio","TIPO_DATO_CIS","Indicatori","ATECO_2007","Ateco 2007","CLLVT","Classe di addetti","FORMA_INNOVAZ","Caratteristiche delle imprese","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","19","coke e prodotti derivanti dalla raffinazione del petrolio","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2020","2020",18494,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","20","prodotti chimici","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2018","2018",243339,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","20","prodotti chimici","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2020","2020",261892,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","20","prodotti chimici","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2018","2018",119270,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","20","prodotti chimici","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2020","2020",92087,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","20","prodotti chimici","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2018","2018",53441,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","20","prodotti chimici","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2020","2020",57715,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","20","prodotti chimici","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2018","2018",70628,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","20","prodotti chimici","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2020","2020",112090,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2018","2018",246603,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2020","2020",202454,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2018","2018",71092,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2020","2020",51341,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2018","2018",81127,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2020","2020",30882,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2018","2018",94385,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","21","prodotti farmaceutici di base e preparati farmaceutici","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2020","2020",120230,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2018","2018",640973,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2020","2020",296231,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2018","2018",149940,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2020","2020",106027,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2018","2018",246669,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2020","2020",138016,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2018","2018",244364,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","22","articoli in gomma e materie plastiche","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2020","2020",52188,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2018","2018",275353,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2020","2020",122763,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2018","2018",79426,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2020","2020",28118,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2018","2018",92597,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2020","2020",61301,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2018","2018",103329,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","23","altri prodotti della lavorazione di minerali non metalliferi","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2020","2020",33344,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2018","2018",384994,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2020","2020",157223,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2018","2018",232506,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2020","2020",96034,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2018","2018",100147,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2020","2020",47876,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2018","2018",52341,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","26","computer e prodotti di elettronica e ottica; apparecchi elettromedicali, apparecchi di misurazione e orologi","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2020","2020",13314,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","27","apparecchiature elettriche e apparecchiature per uso domestico non elettriche","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2018","2018",331544,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","27","apparecchiature elettriche e apparecchiature per uso domestico non elettriche","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2020","2020",225167,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","27","apparecchiature elettriche e apparecchiature per uso domestico non elettriche","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2018","2018",157413,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","27","apparecchiature elettriche e apparecchiature per uso domestico non elettriche","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2020","2020",142880,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","27","apparecchiature elettriche e apparecchiature per uso domestico non elettriche","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2018","2018",102988,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","27","apparecchiature elettriche e apparecchiature per uso domestico non elettriche","W_GE10","10 e più","EXPSMSP","spese per l’acquisto di beni e servizi destinati all’innovazione (escluse le spese per R&S)","2020","2020",46290,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","27","apparecchiature elettriche e apparecchiature per uso domestico non elettriche","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2018","2018",71143,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","27","apparecchiature elettriche e apparecchiature per uso domestico non elettriche","W_GE10","10 e più","EXPCGO","spese in conto capitale per l’innovazione (escluse le spese per R&S)","2020","2020",35996,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","28","macchinari e apparecchiature nca","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2018","2018",1101134,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","28","macchinari e apparecchiature nca","W_GE10","10 e più","EXPINOTH","altre spese per le attività di innovazione (escluse le spese per R&S)","2020","2020",850317,,
"IT","Italia","RALLX","spesa per innovazione  (in migliaia di euro)","28","macchinari e apparecchiature nca","W_GE10","10 e più","EXPPER","spese per personale interno impegnato nelle attività di innovazione (escluse le spese per R&S)","2018","2018",573055,,
